From_ID,To_ID,NearRank,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,Total_Kilometers
369,2379,1,bc,2023-G51614,55.5544,-125.128,5.8,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 0:15,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1997,N,Granisle Fire Dept,,"37 Babine Dr, Granisle, BC","37 Babine Dr, Granisle, BC",37 Babine Dr,,Granisle,,,,,,54.885739,-126.2043768,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,101.1622322
371,2991,1,bc,2023-C53002,52.0622,-123.56,1235.3,UC,PDT,{00000000-0000-0000-0000-000000000000},26:00.0,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1874,N,Williams Lake Fire Dept,,"230 Hodgson Rd, Williams Lake, BC","230 Hodgson Rd, Williams Lake, BC",230 Hodgson Rd,,Williams Lake,,,,,,52.1167778,-122.1322222,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,98.04687711
373,1931,1,bc,2023-V83246,49.7326,-125.802,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-13 22:51,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,18.4838223
374,2729,1,bc,2023-G41593,53.4824,-125.035,29.3,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 19:23,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1959,N,Fraser Lake Fire Dept,,"55 Endako Ave, Fraser Lake, BC","55 Endako Ave, Fraser Lake, BC",55 Endako Ave,,Fraser Lake,,,,,,54.0566749,-124.8545588,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,65.01546491
375,2941,1,bc,2023-G73347,55.7333,-122.261,15,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-22 22:59,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2029,N,Moberly Lake Fire Dept,,"6492 Lakeshore Dr, Moberly Lake, BC","6492 Lakeshore Dr, Moberly Lake, BC",6492 Lakeshore Dr,,Moberly Lake,,,,,,55.8338005,-121.753651,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,33.74010443
376,2601,1,bc,2023-G73243,55.7051,-120.346,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-13 20:52,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2025,N,Arras Volunteer Fire Dept,,"4235 Rd 208, South Dawson, BC","4235 Rd 208, South Dawson, BC",4235 Rd 208,,South Dawson,,,,,,55.7518409,-120.4616687,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,8.93977462
377,2407,1,bc,2023-G73301,56.0542,-122.322,1,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-09-17 18:09,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2036,N,Beryl Prairie Vol Fire Dept,,"4453 Beryl Prairie Rd, Hudsons Hope, BC","4453 Beryl Prairie Rd, Hudsons Hope, BC",4453 Beryl Prairie Rd,,Hudsons Hope,,,,,,56.0547887,-122.0414953,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,17.47584959
379,1931,1,bc,2023-V83127,49.6171,-125.607,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-02 20:40,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,36.6194031
380,3017,1,bc,2023-V81802,50.4896,-125.384,90,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-17 19:15,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1702,N,Sayward Vol Fire Dept Hall 2,,"1306 Sayward Rd, Sayward, BC","1306 Sayward Rd, Sayward, BC",1306 Sayward Rd,,Sayward,,,,,,50.3329616,-125.9182352,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,41.78187129
381,2093,1,bc,2023-V52804,50.6693,-123.989,302,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-17 23:02,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1725,N,Pemberton Meadows Fire Association,,"8751 Pemberton Meadows Rd, Pemberton Meadows, BC","8751 Pemberton Meadows Rd, Pemberton Meadows, BC",8751 Pemberton Meadows Rd,,Pemberton Meadows,,,,,,50.4412249,-122.9130246,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,80.35868121
385,1153,1,bc,2023-G80291,56.5112,-121.222,29505.9,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-05-13 23:03,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2041,N,Charlie Lake Vol Fire Dept,,"13065 Firehall Rd, Charlie Lake, BC","13065 Firehall Rd, Charlie Lake, BC",13065 Firehall Rd,,Charlie Lake,,,,,,56.2800847,-120.9620537,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,30.32949635
386,1207,1,bc,2023-V53204,50.5177,-124.569,44.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-09 19:22,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1642,N,Cortes Island Fire Dept,,"959 Beesley Rd, Cortes Island, BC","959 Beesley Rd, Cortes Island, BC",959 Beesley Rd,,Cortes Island,,,,,,50.0589703,-124.981571,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,58.8913445
387,1863,1,bc,2023-G81934,57.981,-120.004,23.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-20 20:54,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,182.762123
390,2841,1,bc,2023-C11158,52.9687,-125.56,4306,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-06 23:20,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1890,N,Noosatsum Fire Dept,,"2644 Gibbs Rd, Hagensborg, BC","2644 Gibbs Rd, Hagensborg, BC",2644 Gibbs Rd,,Hagensborg,,,,,,52.3988459,-126.484069,fire; fire hall; fire station,2023-10-10 23:00,,HALL,FIRE,,89.02984078
